1482	I don't speak Japanese.	1246258	Njerěču japanšćinu.
57556	This is good meat.	2162472	To je dobre mjaso.
256929	I'm a teacher.	1246249	Sym wučer.
288172	He has a bicycle.	1262307	Wón ma koleso.
291679	Perhaps he knows this story.	1253122	Snadź wón znaje tutu stawiznu.
436297	I am a journalist.	1197730	Sym žurnalist.
663814	Looks like Latin, but it is not.	1262099	Wupada kaž Łaćonšćina, ale to njeje.
881861	I don't have a cat.	1195616	Nimam kóčku.
1163570	She is Japanese.	1246497	Wona je Japanka.
1256876	Do Martians speak English?	1256212	Rěča Marsowi wobydlerjo jendźelsce?
1263645	How many languages are there in Europe?	1256247	Kelko rěčow je w Europje?
1788991	Andorra is a small principality situated between Spain and France.	2128175	Andorra je małe wjerchowstwo wupřestrjewa so mjez Španiskej a Francoskej.
1817841	Here is my heart.	1553912	Tu je moja wutroba.
1817980	I like hares.	1817969	Mam rady zajacy.
2412739	I have two cats.	3081399	Mam dwě kóčki.
3248541	You don't need my permission.	3248561	Ne trjebaš mojeje dowolnosće.
463306	This is my book.	1197109	To je moja kniha.
3784764	I'm a student. And you?	3784773	Sym student. A ty?
2691332	The boy ate the apple.	3794235	Hólc je jabłuko jědł.
3171245	Tom lost his French textbook.	3794086	Tom je swoju wučbnicu francošćiny zhubił.
2674888	I was nervous the whole time.	3806876	Běch cyły čas nerwozny.
2674888	I was nervous the whole time.	3806877	Běch cyły čas nerwozna.
3808567	Persian is not a difficult language.	3808578	Persišćina njeje ćežka rěč.
3808562	Do you want to learn Persian?	3808587	Chceš persišćinu wuknyć?
3817198	How many girls are there in this picture?	3829406	Kelko holcow je na tutym wobrazu?
259069	I am a teacher.	1246249	Sym wučer.
1024616	Tom knows some French.	3829565	Tom tróšku rěči francošćinu.
297979	He is my father.	1812948	Wón je mój nan.
4073188	Where is the hammer?	4780573	Hdźe je hamor?
3812934	The bird is in the sky.	3834385	Ptak je w njebju.
36088	What?	4958371	Što?
16492	What are you doing?	4958387	Što činiš?
3082628	Happy International Women's Day!	4965413	Zbožowy Mjezynarodny Dźeń Žonow!
55799	This is a pencil.	5302397	To je wołojnik.
5257011	The sun is yellow.	5302415	Słónco je žołte.
2977196	The water is clean.	4457638	Woda je čista.
882843	Mr. Ricardo is a very good teacher.	3793774	Knjez Ricardo je jara dobry wučer.
413731	One, two, three, four, five, six, seven, eight, nine, ten.	7918773	Jedyn, dwaj, tři, štyri, pjeć, šěsć, sydom, wosom, dźewjeć, dźesać.
8650353	She drinks wine.	8650356	Wona pije wino.
8650947	She knows a lot.	8650964	Wona wjele wě.
1102982	I am.	8677748	Ja sym.
773090	I have a house in the mountains.	1246791	Mam dom w horach.
4165825	I have a home in the mountains.	1246791	Mam dom w horach.
241637	Do I have to go right now?	1201642	Dyrbju hnydom hić?
2031585	You don't have to answer if you don't want to.	3811493	Njedyrbiš wotmołwić, jeli nochceš.
4578486	You don't need to give an answer if you don't want to.	3811493	Njedyrbiš wotmołwić, jeli nochceš.
274488	Wash your feet.	1245883	Wumyj twojej noze.
4979522	Wash your legs.	1245883	Wumyj twojej noze.
3826957	Do I look like an actor?	3829872	Ja jako hrajer wupadam?
1012686	I don't have time now.	1249670	Nětko nimam čas.
2239728	Tom was alone.	3811902	Tom bě sam.
55624	This is a picture of my family.	8650842	To je foto mojej swójby.
9237170	It's a picture of my family.	8650842	To je foto mojej swójby.
62251	I like coffee better.	1253408	Mam radšo kofej.
789735	I prefer coffee.	1253408	Mam radšo kofej.
488202	My uncle teaches English at the university.	1199717	Mój wuj wuči jendźelšćinu na uniwersiće.
349064	I don't know.	1812576	Njewěm.
3378136	I do not know.	1812576	Njewěm.
4997155	Don't know.	1812576	Njewěm.
4422211	Dunno.	1812576	Njewěm.
511852	He's my younger brother.	1812937	Wón je mój młódši bratr.
276028	Tell me the name of the ninth month.	1281431	Praji mi mjeno dźewjateho měsaca.
1556830	She's not my grandma; she's my mom.	1281417	Wona njeje moja wowka, ale moja mama.
1273384	A second mirror is hanging next to the door.	1279323	Druhi špihel wisa pódla durjow.
317303	She's neither rich nor famous.	1279239	Wona njeje bohata ani sławna.
1490409	I'm learning the Basque language.	1279211	Baskišćinu wuknu.
975767	I'm learning Basque.	1279211	Baskišćinu wuknu.
667840	I am learning Basque.	1279211	Baskišćinu wuknu.
1450714	Don't read that kind of book.	1279168	Nječitaj tajku knihu.
41271	Do not read such a book.	1279168	Nječitaj tajku knihu.
25690	How's your wife?	1262335	Kak so twoja mandźelska wjedźe?
879669	How is your wife?	1262335	Kak so twoja mandźelska wjedźe?
752444	How's your wife doing?	1262335	Kak so twoja mandźelska wjedźe?
1487674	How is your wife doing?	1262335	Kak so twoja mandźelska wjedźe?
53108	Jack collects stamps.	1262218	Jack hromadźi listowe znamki.
3249500	This is a photo of my painting.	1262176	To je foto mojeje mólby.
255638	I have not been to New Zealand.	1262161	Njeběch nihdy w Nowoseelandskej.
867106	I'm sorry, but I am opposed to this project.	1262149	To je mi žel, ale sym přećiwo tutomu projektej.
894878	I'm sorry, but I am against this project.	1262149	To je mi žel, ale sym přećiwo tutomu projektej.
2835503	They're reading his book.	1262128	Wone čitaja jeho knihu.
54780	This is the first time.	1262124	To je prěni raz.
392907	My children are at school.	1262109	Moje dźěći su w šuli.
6035782	My kids are at school.	1262109	Moje dźěći su w šuli.
1584568	My children are in school.	1262109	Moje dźěći su w šuli.
71946	Unfortunately, it rained.	1262106	Bohužel je so dešćowało.
8896115	Unfortunately, it was raining.	1262106	Bohužel je so dešćowało.
256018	I'm a doctor.	1258085	Sym lěkar.
436293	I am a doctor.	1258085	Sym lěkar.
2247893	I'm a medic.	1258085	Sym lěkar.
5817663	I'm the doctor.	1258085	Sym lěkar.
250488	I have only a small garden.	1258081	Mam jenož małku zahrodu.
756106	This is the house I live in.	1256410	W tutym domje bydlu.
261737	I want a book.	1256401	Chcu knihu.
256973	I'm not rich, nor do I wish to be.	1256329	Njejsym bohaty a nochcu być.
256971	I am not rich, nor do I wish to be.	1256329	Njejsym bohaty a nochcu być.
578777	I don't want that anymore.	1256325	Wjace to nochcu.
5494259	I don't want this anymore.	1256325	Wjace to nochcu.
578778	I no longer want that.	1256325	Wjace to nochcu.
304059	His life is in danger.	1256319	Jeho žiwjenje je w strachu.
2646793	We knew all about it.	3784371	My su wšo wo tym wědźeli.
1062745	I want you to sing.	3807081	Chcu, zo by ty spěwała.
3527268	I have an apple.	3784407	Mam jabłuko.
1079091	My father isn't at home.	1254148	Mój nan njeje doma.
1280399	My father isn't home.	1254148	Mój nan njeje doma.
773338	They are big.	1892772	Wone su wulke.
1256178	Women are beautiful.	1256302	Žony su rjane.
