10374	Savez-vous parler anglais ?	3634164	ინგლისურად ლაპარაკობთ?
457862	Démarre, nom de Dieu !	486632	ჯანდაბა, დაიწყე!
486700	Enfin nous nous rencontrons. J'attends ce jour depuis si longtemps.	486668	როგორც იქნა შევხვდით! დიდხანს ველოდებოდი ამ დღეს!
719074	Les idées vertes incolores dorment furieusement.	719076	უფერო მწვანე წარმოდგენებს გააფთრებულად ძინავთ.
731196	Les idées vertes incolores dorment intensément.	719076	უფერო მწვანე წარმოდგენებს გააფთრებულად ძინავთ.
3307637	L'Espéranto, langue officielle de l'Union européenne, maintenant !	3307641	ესპერანტო ევროკავშირის ოფიციალურ ენად!
8003783	La pluie a cessé.	8190508	წვიმა შეწყდა.
373417	Je n'ai pas d'argent.	8090899	ფული არ მაქვს.
1175691	Certains sont bons et d'autres sont mauvais.	8465220	ერთნი კარგია,და სხვები ცუდი.
7032296	C'est un cas exceptionnel.	8466969	ეს გამონაკლისი შემთხვევაა.
1384225	Elle dort déjà.	8470109	მას უკვე ძინავს.
1370748	Passez-vous davantage de temps chez vous ou au travail ?	8482771	თქვენ ბევრ დროს ატარებთ სახლში თუ სამსახურში?
6021791	Tom m'a embrassé la main.	8483121	ტომმა მაკოცა მე ხელზე.
3225790	Comment va ta fille ?	8488804	როგორ არის შენი ქალიშვილი?
