2517	Deberías dormir.	952854	Tu deve dormir.
344141	Esa es una buena idea.	1070293	To es un bon idé.
356203	¿Quién eres?	3298145	Qui es tu?
502366	¿Qué es el amor?	2457541	Quo es amore?
600172	¿Qué estás buscando?	984970	Quo vu sercha?
647623	Él nos conoce muy bien.	1010363	Il conosse nos tre bon.
753667	Roma es la capital del mundo.	1070312	Roma es li cité capital del munde.
790068	Nos conoce muy bien.	1010363	Il conosse nos tre bon.
855333	Mi falda es demasiado larga.	952839	Mi jup es tro long.
880921	A mi hija le gusta jugar con muñecas.	2852734	Mi filia ama luder con pupés.
985086	El contexto es importante.	985117	Li contextu es important.
1286471	No soy una bruja.	1067990	Yo ne es un sorciera.
1371759	Alemania es un país frío.	984498	Germania es un frigid land.
1496991	Tom tiene dos niños.	1504462	Tom have du infantes.
1517390	La manzana aún no está madura.	1010367	Li pom ancor ne es matur.
2217404	Tom es un huérfano.	2377074	Tom es un orfan.
2443063	Mi yegua es blanca.	2524285	Mi cavalla es blanc.
2963428	Es mi jardín secreto.	2963342	It es mi secret jardin.
2968532	Tom es fuerte.	2967454	Tom es fort.
3190659	Tom murió en la cama.	3190713	Tom morit in li lette.
3380406	Yo vengo del futuro.	2770266	Yo veni del futur.
3615710	Yo soy de Rumania.	3615704	Yo es de Rumania.
3719203	¡Feliz Año 2015!	3719367	Felici Nov Annu 2015!
3113421	Soy muy tímido.	3143395	Yo es tre timid.
715760	¡Mi idioma no se encuentra en la lista!	3286654	Mi lingue ne es sur li liste.
985107	Hoy es mi cumpleaños.	985130	Hodíe es mi anniversarie.
549353	Kioto tiene muchas universidades.	2475970	Kyoto have mult universitás.
741868	Mi hermano está ahora en Australia.	3541437	Mi fratre nu es in Australia.
1292185	Mi hermano ahora está en Australia.	3541437	Mi fratre nu es in Australia.
2345963	El libro está sobre la mesa.	2558940	Li libre es sur li table.
2345994	El libro está en la mesa.	2558940	Li libre es sur li table.
1363653	El hombre finalmente confesó.	3613857	Finalmen li mann confesset.
340028	Ella escribió muchos poemas.	3288776	Ella scrit mult poemas.
1065152	Duermo desnudo.	2472722	Yo dormi nudmen.
1265542	Tom no tiene suficiente dinero.	3924295	Tom ne have suficient moné.
3924465	Me dormí en el tren.	3924289	Yo dormit in li tren.
3929917	Sabe todo.	984756	Il save omnicos.
