1276	Let's try something.	3292799	Hajde da probamo nešto.
1277	I have to go to sleep.	1232276	Морам да идем да спавам.
1280	Today is June 18th and it is Muiriel's birthday!	3414819	Danas je 18. Juni i Mjurijelov je rođendan.
1282	Muiriel is 20 now.	3414821	Mjurijelu je sada 20.
1283	The password is "Muiriel".	1183330	Шифра је "Мјуриел".
1283	The password is "Muiriel".	3243807	Šifra je "Mjurijel".
1284	I will be back soon.	3243809	Vraćam se uskoro.
1287	This is never going to end.	3292809	Ovo se nikada neće završiti.
1288	I just don't know what to say.	3292810	Prosto ne znam šta da kažem.
1289	That was an evil bunny.	3414824	To je bio zli zec.
1290	I was in the mountains.	3292800	Bio sam u planinama.
1292	I don't know if I have the time.	1102245	Не знам да ли ћу имати времена.
1294	Education in this world disappoints me.	3292801	U našem svetu obrazovanje je razočaravajuće.
1295	You're in better shape than I am.	3292802	U boljoj si formi nego što sam ja.
1296	You are in my way.	3292803	Stojiš mi na prolazu.
1302	That won't happen.	3292425	To se neće dogoditi.
1304	I'll do my best not to disturb your studying.	2997253	Potrudiću se da te ne uznemiravam dok studiraš.
1305	I can only wonder if this is the same for everyone else.	3292804	Mogu samo da se pitam da li je ovo isto i za sve ostale.
1308	I miss you.	3243814	Nedostaješ mi.
1309	I'll call them tomorrow when I come back.	3292805	Zvaću ih sutra kada se vratim.
1311	You should sleep.	887789	Trebalo bi da spavaš.
1312	I'm going to go.	3292806	Odlazim.
1313	I told them to send me another ticket.	888098	Rekao sam im, da treba da mi pošalju novu kartu.
1313	I told them to send me another ticket.	3292807	Rekao sam im da mi pošalju drugu kartu.
1315	I can't live that kind of life.	3292813	Ja ne mogu da živim takav život.
1317	I never liked biology.	3243817	Nikada nisam voleo biologiju.
1319	If the world weren't in the shape it is now, I could trust anyone.	3292814	Da svet nije u stanju u kakvom je sada, mogao bih da verujem svakome.
1322	Most people think I'm crazy.	3292815	Većina ljudi me smatra ludim.
1326	Are you sure?	548790	Да ли си ти сигуран?
1329	Hurry up.	3292817	Požuri.
1330	It doesn't surprise me.	3243819	To me ne iznenađuje.
1333	It depends on the context.	3292819	To zavisi od konteksta.
