2488	La contraseña es "Muiriel".	809121	Dat Passwoord is "Muiriel".
2517	Deberías dormir.	1009445	Du schusst slapen.
2644	¿Por qué no vienes a visitarnos?	820208	Worüm kummst du uns nich besöken?
2685	No hablo japonés.	799749	Ik snack keen Japaansch.
2778	¿Hablas italiano?	799759	Snackst du Italieensch?
2787	No puedo vivir sin tele.	820271	Ik kann ahn Feernsehn nich leven.
2834	¡No es culpa mía!	969489	Dat is nich miene Schuld!
2936	La vida es bella.	843821	Dat Leven is mooi.
2946	Demasiado tarde.	810476	To laat.
3074	No le conozco.	810856	Ik kenn em nich.
3084	Lo tienes bien merecido.	1131874	Dat schütt di recht.
9921	Ayer compré un libro.	857523	Güstern heff ik en Book köfft.
120055	Mi tía tiene tres hijos.	861037	Mien Tante hett dree Kinner.
180547	La democracia es la peor forma de gobierno, con excepción de todas las otras que se ha probado.	818550	Demokratie is de leegste Form för en Regeren, maal afsehn von all de annern de betherto utprobeert worrn sünd.
329833	Este reloj no funciona.	1156790	Disse Klock is kaputt.
329889	Él tiene dos gatos.	1106630	He hett twee Katten.
329919	¿Quién es él?	1023429	’Keen is he?
330041	La primera edición se publicó hace diez años.	873100	De eerste Utgaav is vör teihn Johr rutkamen.
330099	El arroz se vende por kilos.	946519	Ries warrt in Kilo verköfft.
336315	Ella es una persona obstinada.	1152988	Se is en Stievkopp.
336816	Naoko vive en esa casa blanca.	873091	Naoko wahnt in dat witte Huus.
338239	El número atómico del hierro es 26.	861656	De Atoomtall von Iesen is 26.
338873	Su padre lo llama "Tom".	888076	Sien Vader nöömt em „Tom“.
339334	Sígueme.	1132005	Kaam mit.
339846	Ella tiene siete hijos.	883704	Se hett söven Söhns.
343570	Busca esa palabra en el diccionario.	1012778	Kiek dat Woord in ’t Wöörbook na.
345187	Nos vemos mañana en la escuela.	1120917	Bet morgen in ’e School.
345254	Él apenas tiene libros.	932174	He hett kuum Böker.
345355	Yoko no puede comprar un ordenador.	2796467	Yōko kann sik keen Reekner köpen.
345513	Hoy hace calor.	803427	Dat is hitt vondaag.
345843	Ya no eres un niño.	799820	Du büst keen Kind mehr.
346242	No me gusta mucho el café.	890247	Ik mag Kaffe nich allto geern.
346384	¿Él habla inglés?	929730	Snackt he Engelsch?
347507	Qué bien hablas inglés.	826946	Wo good du Engelsch snacken kannst!
359398	Esta comida es suficiente para tres personas.	1021717	Disse Mahltied is noog för dree Personen.
368264	Esta manzana es dulce.	839639	Disse Appel is sööt.
379239	El latín es una lengua muerta.	865232	Latien is en dode Spraak.
380870	¿Tienes hambre?	861734	Hest du Hunger?
380894	Soy un chico.	949391	Ik bün en Jung.
380916	Quiero dormir.	896419	Ik will slapen.
383299	Él tiene tres hijas.	1046930	He hett dree Döchter.
398414	Meg compró una lata de tomates.	898952	Meg hett en Doos Tomaten köfft.
401401	Esto no es un problema para mí.	900054	För mi is dat keen Probleem.
401580	Bill es mi mejor amigo.	839553	Bill is mien besten Fründ.
432296	El perro está muerto.	1347433	De Hund is dood.
434491	¿Le gustó la comida?	835264	Hest du dat Eten mücht?
434553	¿Tienes una página web?	835350	Hest du en Websteed?
434625	¿Hablas árabe?	841559	Snackst du Araabsch?
434947	Él enseña árabe.	969487	He ünnerricht Araabsch.
436296	Soy un amigo de Roberto.	825364	Ik bün en Fründ von Robert.
436326	Tengo frío.	651657	Mi frös.
436326	Tengo frío.	955329	Mi is koold.
