2412739	I have two cats.	3081404	من دوو کتکم هەیە.
3053034	She's just being snobbish.	4485593	بو بە کچێکی لەخۆبایی.
3053035	She doesn't care about us, that's all.	4485594	کچەکە هیچ بایەخی بە ئێمە نەدا، هەر ئەوەندە.
3053037	So, be my guest!	4485595	ئێ، ببە بە میوانم!
5050711	I live close to an old bookshop.	5050741	له نزيك كتيبخانه يه كى كون ده زيم.
36088	What?	9138638	چی؟
36419	Why?	9138646	بۆچی؟
138919	Welcome.	9138660	بەخێربێن.
373216	Really?	9138664	بەڕاست؟
373330	Hello!	9138665	سڵاو!
393357	Please.	9138667	تکایە.
435084	Help!	9138669	یارمەتی!
448320	Stop!	9138672	چاوەڕێ بە!
448320	Stop!	9138673	چاوەڕێ بن!
448645	Thanks!	9138675	سپاس!
448645	Thanks!	9138680	سوپاس!
477061	No.	9138682	نەخێر.
477061	No.	9138683	نا.
477086	Yes.	9138684	بەڵێ.
477086	Yes.	9138685	ئا.
516745	Goodbye!	9138688	خواحافیز!
538123	Hi.	9138690	سڵاو.
843052	Again.	9138694	دووبارە.
7384877	He doesn't like his new job.	9138723	ئەو حەزی لە کارە نوێیەکەی نییە.
4980520	Pass me the sugar, please.	9138726	تکایە شەکرەکەم پێ بدە.
2273502	Tom is still angry.	9138742	تۆم ھێشتا تووڕەیە.
2192507	It's not just about the money.	9138755	مەسەلە تەنیا پارە نییە.
2192507	It's not just about the money.	9138766	بابەت تەنیا لەبەر پارەکە نییە.
6355764	Tom is still optimistic.	9138772	تۆم ھێشتا گەشبینە.
6356128	Tom used to be selfish.	9138803	پێشتر تۆم خۆپەرست بوو.
4628686	Was it an earthquake?	9138809	بوومەلەرزە بوو؟
8634995	I have no idea how I did it.	9138815	خۆشم نازانم چۆن کردم.
1887909	I wanted to say no.	9138836	دەمویست بڵێم نا.
9138895	I know you're very busy.	9139285	دەزانم تۆ زۆر سەرقاڵی.
9138895	I know you're very busy.	9139289	دەزانم ئێوە زۆر سەرقاڵن.
9138715	We're tennis players.	9139298	ئێمە یاریزانی تێنسین.
9138715	We're tennis players.	9139306	یاریزانی تێنسین.
9138600	I think Tom is lying to me.	9139317	پێم وایە تۆم درۆم لەگەڵ دەکات.
9137321	Fortunately, he didn't die.	9139338	خۆشبەختانە، نەمرد.
9137268	He's a teacher at our school.	9139346	ئەو مامۆستایە لە قوتابخانەکەمان.
9137258	This book is printed in England.	9139349	ئەم کتێبە لە ئینگلتەرا چاپکراوە.
9139729	pomegranate	9139726	هەنار لە پایزدا پێدەگات
7219108	Sami was rubbing Layla's back.	9139774	سامی ئۆتۆمبێلەکەی لەیلای دزی لە پشتەوە
6547229	Tom and I made these ourselves.	9139776	وتی پیم ئەو بەتەنهایە
3320321	Tom doesn't want to drink a thing.	9139777	تۆم نایەوێت هێچ شتێک بخواتەوە
2952418	I should probably get back to work.	9139778	دەبێت بگەڕێمەوە بۆ کار
5970921	Soon, the tea was ready.	9139787	زوو چاکە ئامادە دەبێت
6556971	Sami can't go to the dance.	9139788	سامی ناتوانێت بڕوات بۆ سەما
7733910	Don't be foolish, Tom.	9139789	گێژ مەبە ، تۆم
6877452	Tom is a religious man.	9139790	تۆم پیاوێکی ئاینییە
8962148	Guys, I have to tell you something.	9139796	هەڤاڵان ، دەبێت هەندێ شتان پێ بڵیم .
6258512	I'm still not fluent in French.	9139797	هێشتا من زمانی فەڕەنسیم ڕەوان نیە.
8866605	You don't seem to be very relaxed.	9139798	تۆ وا دەرناکەویت کە زۆر ‌حەسابیتەوە
8355676	Tom has many faults.	9139799	تۆم خەتای زۆری هەیە .
3733605	We'd better leave.	9139801	باشترە بڕۆین
7113317	I don't care where I work.	9139802	گوێ نادەم بە ئەوەی لەکوێ کار دەکەم
7405781	He said he's unhurt.	9139805	ئەو وتی ئازاری نیە
1583725	Wait for me next to that tree.	9139806	چاوەڕی من بکە لە دوای ئەو درەختەوە
3390595	You know what it is, don't you?	9139807	تۆ دەزانیت ئەمە چیە ، وانیە ؟
4498565	I know that feeling.	9139808	ئەو هەستە دەزانم
1723105	This we can discuss.	9139828	ئەمە ئێمە دەتوانین گفتووگۆ بکەین
7393199	She said she didn't see anybody else.	9139952	ئەو وتی کە کەسی تری نەدیوە
6483828	Sami loved life.	9139953	سامی ژیانی خۆش دەوێت
7385775	He pulled off his shoes.	9140002	پێڵاوەکانی هەڵکێشا.
1449	What other options do I have?	9140004	بژاردەکانی تر چیە هەمە ؟
6938304	Is it that simple?	9140008	ئایا سادەیە ؟
8477340	He's abnormal.	9140010	ئەو نا ئاساییە
7126287	Maybe Tom will sing for us.	9140015	لەوانەیە تۆم گۆرانی بڵێت بۆ ئێمە
1972649	Show me.	9140197	پیشانم بدە
7443066	They know that they need help.	9140203	ئەوان دەزانن کە پێویستیان بە یارمەتیە
802398	They decided to launch a major attack.	9140210	بڕیاریان دا کە هێرشێکی سەرەکی ئەنجام بدەن
3738903	What did you do with our money?	9140216	چیت بە پارەکەی ئێمە کرد ؟
8477568	He's suing us.	9140220	ئەو ئێمە دەدات بە دادگا
8521157	She isn't kissing him.	9140937	ئەو ماچی ناکات
1092672	Tom took a bath last night.	9141001	تۆم خۆی شۆرد شەوی ڕابردوو.
2940010	I saw the cake you made.	9141006	کێکەکەم بینی کە تۆ دروستت کرد.
6348014	Tom said he knew you wouldn't win.	9141009	تۆم وتی ئەو دەیزانی کە تۆ دەیبەیتەوە .
3731116	Why didn't you go after Tom?	9141429	بۆچی نەچویت دوای تۆم ؟
6110958	He will die.	9142394	ئەو دەمرێت.
3356445	You said I was beautiful.	9142399	تۆ گوتت من جوان بووم.
8668313	I asked her to marry me.	9142403	داوام لێکرد ھاوسەرگیریم لەگەڵ بکات.
4502362	We must stop them.	9142406	دەبێت ئەوان بوەستێنین.
6547195	Tom and I had a few problems ourselves.	9142711	من و تۆم خۆمان هەندێک کێشەمان هەیە.
3054375	Why did you stop me?	9142714	بۆچی منت وەستاند؟
9116021	That's the biggest apple I've ever seen.	9142715	ئەوە گەورەترین سێوە تا ئێستا دیتبێتم.
5913700	Tom is waiting for Mary in the parking lot.	9142716	تۆم لە گەراجەکە چاوەڕێی مارییە.
7403248	He can do that if he wants.	9142717	ئەگەر بیەوێت دەتوانێت ئەوە بکات.
37133	Did Tom help his mother yesterday?	9142718	دوێنێ تۆم یارمەتی دایکی دا؟
6693200	Sami has ended his affair with Layla.	9142720	سامی پەیوەندییەکەی پچڕاندووە لەگەڵ لەیلا
9058302	That's what I wanted to talk about.	9142721	دەمویست باسی ئەوە بکەم.
9058302	That's what I wanted to talk about.	9142722	ئەوە بوو دەمویست باسی بکەم.
3129182	Why are women such bothersome creatures?	9142723	بۆچی ژنان ئەوەندە بوونەوەری بێزارکەرن؟
2429831	Go wake Tom up.	9142724	برۆ تۆم بەخەبەر بێنەوە
7123250	Tom hasn't been heard of since.	9142725	تۆم لەوکاتەوە هەواڵی نییە.
293201	He entered the room slowly by that door.	9142726	لەو دەرگایەوە بە هێواشی هاتە ژوورەوە.
8158843	Algeria is an internationally respected nation.	9142728	جەزائیر نەتەوەیەکی ڕێز لێگیراوە بەشێوەیەکی نێودەوڵەتی.
6818545	Tell Tom that we're ready to leave.	9142729	بە تۆم بڵێ ئامادەین بۆ ڕۆیشتن.
6649096	Tom said that he thought that he'd be able to do that by himself.	9142730	تۆم گوتی کە پێی وابوو دەتوانێت بەتەنها ئەو کارە بکات.
3822349	I'm going to Tom's on Monday.	9142731	ڕۆژی دووشەممە دەڕۆم بۆ ماڵی تۆم
6472516	Sami wanted Layla to go back to Egypt.	9142732	سامی دەیویست لەیلا بڕواتەوە بۆ میسڕ
6532580	Sami never remarried.	9142733	سامی هەرگیز هاوسەرگیری نەکردەوە.
8040698	I want to meet you.	9142734	دەمەوێت بتناسم.
6518335	Tom and Mary are very angry, aren't they?	9142735	تۆم و ماری زۆر تووڕەن، وانییە؟
6437442	Tom drove to Boston to meet Mary.	9142736	تۆم بە ئۆتۆمبێل چووە بۆستن بۆ بینینی ماری.
2936401	This is an error.	9143013	ئەمە هەڵەیە.
2936401	This is an error.	9143014	ئەمە هەڵەیەکە.
6765644	Why are you asking me for money?	9143017	بۆچی داوای پارە لە من دەکەیت؟
1437	Congratulations!	9143618	پیرۆزە!
39996	Sorry...	9143624	ببوورن...
39996	Sorry...	9143625	ببوورە...
628213	Correct!	9143627	دروست!
1068125	Goodnight!	9143628	شەوباش!
1319588	Listen!	9143629	گوێبگرە!
1327057	Seriously?	9143630	بەجددی؟
1327057	Seriously?	9138664	بەڕاست؟
1391646	Okay.	9143631	باش.
1391646	Okay.	9143632	باشە.
1571999	DIY.	9143633	خۆت بیکە.
1598991	Again?	9143636	دووبارە؟
1744314	Wait!	9138672	چاوەڕێ بە!
1744314	Wait!	9138673	چاوەڕێ بن!
6887059	Is your company hiring?	9143654	کۆمپانیاکەتان خەڵک دادەمەزرێنێت؟
1894540	Let's go to my office.	9143655	با بچینە ئۆفیسەکەم.
1894540	Let's go to my office.	9143657	با بڕۆین بۆ نووسینگەکەم.
1498645	All of a sudden, he spoke out.	9145968	لە ناکاو، قسەی کرد.
327205	No, no! That's not right.	9145969	نا، نا! ئەوە ڕاست نییە.
9151936	That man is wearing two earrings.	9152088	ئەو پیاوە دوو گوارەی لە گوێیە.
9151907	Tom lives in a nice house in Boston.	9152097	تۆم لە خانووێکی جوان دەژی لە بۆستن.
9151442	Red, yellow, and blue are colors.	9152108	سوور، زەرد، و شین ڕەنگن.
9151356	I'm not the man you think I am.	9152114	ئەمن ئەو پیاوە نیم کە بیری لێ دەکەیتەوە.
9150923	My friends are here.	9152132	ھاوڕێیەکانم لێرەن.
9150890	Where can I study Norwegian?	9152133	لەکوێ دەتوانم نەرویجی بخوێنم؟
9150809	I know this city well.	9152140	باش شارەزای ئەم شارەم.
9150733	We need men like you.	9152145	پێویستیمان بە پیاوانی وەک ئێوەیە.
9150701	That's just an excuse!	9152151	ئەوە تەنھا بیانووە!
9150669	I did the same.	9152154	ھەمان شتم کرد.
9150563	I see a woman.	9152157	ژنێک دەبینم.
9150563	I see a woman.	9152159	من ژنێک دەبینم.
9150536	Never trust a cat.	9152163	ھەرگیز متمانە بە پشیلە مەکە.
9150515	Look at this cat.	9152166	بڕوانە ئەم پشیلەیە.
9150512	Yanni has a baby cat.	9152171	یانی بەچکە پشیلەیەکی ھەیە.
9150511	Yanni's cat is crazy.	9152173	پشیلەی یانی ھاروھاجە.
9150505	Yanni wants a cat.	9152174	یانی پشیلەیەکی دەوێت.
9150490	Why do some people hate cats?	9152175	بۆچی ھەندێک کەس ڕقیان لە پشیلەیە؟
9150445	It's unsuitable for children.	9152178	نەگونجاوە بۆ منداڵان.
9150383	I love this perfume.	9152183	ئاشقی ئەم گوڵاوەم.
9150329	Tom did this, not me.	9152184	تۆم ئەمەی کرد، نەک من.
9150322	We like golf.	9152185	حەزمان لە گۆڵفە.
9150318	Where you knew me from?	9152186	لەکوێ من دەناسی؟
9150276	I am a fish.	9152187	من ماسیم.
693617	Idiot!	9197966	گەمژە!
870471	Interesting.	9197982	سەرنجڕاکێشە.
888561	Sure!	9197990	بەدڵنیایی!
906328	Run!	9197993	ڕاکە!
