983650	This is a horse.	4652229	Kabayo iní.
373330	Hello!	4652231	¡Kumusta!
69763	You're still young.	4652234	Bata ka pa.
262424	Please help me.	4652235	Alayon pagbúlig ha akon.
1954278	Use this.	4652236	Gamita iní.
881861	I don't have a cat.	4652238	Waray hi akó misay.
881861	I don't have a cat.	4652239	Waray hi akó uding.
881861	I don't have a cat.	4652240	Waray ak misay.
881861	I don't have a cat.	4652241	Waray ak uding.
1434	I love you.	4654878	Nahigugma akó ha imo.
1434	I love you.	4654881	Ginhihigugma ko hi ikaw.
349064	I don't know.	4654882	Diri hi akó maáram.
349064	I don't know.	4654883	Diri ak maáram.
349064	I don't know.	4654884	Waray ko sarabotan.
349064	I don't know.	4654885	Waray ak sarabotan.
2549833	You won.	4654887	Dinmaog hi ikaw.
2549833	You won.	4654888	Nagdaog hi ikaw.
2549833	You won.	4654891	Nagdaog ka.
2549833	You won.	4654892	Dinmaog ka.
453219	Happy birthday!	4654896	¡Malipayon nga Kaadlawan!
870918	Who was Mona Lisa?	4655023	¿Hin-o ba hi Mona Lisa?
269904	We have two ears.	4655037	Mayda hi kitá duhá nga talinga.
1651	Is it far from here?	4655043	¿Haráyò ba itón tíkang dinhi?
4660546	She is not a professor of Spanish.	4660626	Dírì hiyá propesora hin Inespanyol.
374827	Thank you!	4660628	¡Salamat!
356200	Who are you?	4660646	¿Hin-o ka?
484667	I have an exam tomorrow.	4667378	Mayda hi akó examen buwas.
52263	I recognized your voice right away.	4667383	Nakilal'an ko dayón an imo tíngog.
477086	Yes.	4671800	Oo.
1723	Merry Christmas!	4671899	¡Maúpay nga Pasko!
71654	What happened to you last night?	4674401	¿Anó an nahinabô ha imo kagab-i?
1950147	He's a nerd.	4674405	Nerd hiyá.
1299275	Oh no!	4674424	¡Ayaw gad!
69570	When did you have your wall painted?	4674436	¿Kakan-o ka nagpapíntar han imo bungbung?
2786422	I'm a homosexual.	4674442	Báyot hi akó.
2507635	Mostar is a very beautiful city.	4674448	Mahúsay hin duro nga syudad an Mostar.
2507635	Mostar is a very beautiful city.	4674449	An Mostar mahúsay hin duro nga syudad.
69584	Why did you live in Kyoto last year?	4674453	¿Kay-anó ka nag-ukoy ha Kyoto han hadí nga túig?
4676048	That book is very old.	4677191	Kadaan itón nga libro.
2249594	Never say that.	4677194	Ayaw gud pagsiríng hitón.
55193	These cars are made in Japan.	4677202	Ginhímò ha Japan iní nga mga awto.
55193	These cars are made in Japan.	4677204	Ginhímò ha Hapón iní nga mga awto.
4144820	We met at the church.	4677220	Nagkakilala kamí ha singbahan.
4144847	She walks at a slow pace.	4677225	Mahínay hiyá nga nalakat.
56350	Is this your book, Mike?	4677248	¿Imo bà iní nga libro Mike?
1388692	My father is rich.	4677298	Riko it akon tatay.
282882	If only he had been there.	4677470	Kun dinhi là untà hiyá.
4343499	I have no name.	4677481	Waray hi akó ngaran.
3023654	Tom is going to come back.	4677492	Mábálik hi Tom.
1024602	Tom left at midnight.	4677498	Linmakat hi Tom ha katutnga han gab-i.
680838	The dog is trying to escape.	4677501	Naikakalagiw an áyam.
680838	The dog is trying to escape.	4677503	Nakikalagiw an idô.
877814	The Socialist Party only got 18% of the votes.	4677509	An Partido Sosyalista nakakúhà là hin 18% han mga botos.
23837	Fire! Run!	4677511	¡Kalayo! ¡Dalagan!
349064	I don't know.	4677536	Ambot.
413731	One, two, three, four, five, six, seven, eight, nine, ten.	4677550	Usá, duhá, tuló, upat, limá, unom, pitó, waló, siyam, napúlò.
2267647	Please call a taxi.	4677607	Alayon pagtáwag hin taxi.
4655106	The lunch prepared by Inday filled me very much.	4677638	Nabusog ak hin duro han paniudto nga gin-ándam ni Inday.
4655122	The fish I bought from the market is fresh.	4677641	Lab-as an isda nga akon ginpalit ha taboán.
4677104	How many YouTube accounts are there in the world to date?	4677662	¿Pirá bà it mga YouTube nga akawnt nga aadâ ha kalibutan ha yanâ?
66999	Whose books are those?	4680436	¿Kan kanay itón nga mga libro?
295759	He is not interested in art at all.	4680439	Waray gud niya hílig hin arte.
4680594	And they saw the new heaven and new earth.	4681000	Nakakitâ hirá han bag-o nga lángit ngan bag-o nga kalibutan.
376424	Are you ready?	4682769	¿Ándam ka bà?
1821295	How many words are there in the English language?	4682771	¿Pirá ba nga púlong it aadâ hit Ininggles nga yinaknan?
4682765	I'm going, too.	4682774	Malakat gihap ak.
1665959	Tom is hearing something.	4682776	Mayda nababatián ni Tom.
1789203	What has he done?	4697780	¿Anó an iya ginbúhat?
3736265	I thought I'd have another chance to do that.	4708423	Gasi ko magkakaadà hi akó hin laín nga higayón pagbúhat hitón.
1498771	Tom lives in a small village.	4710333	Na-ukoy hi Tom hin gutíay nga baranggay.
276208	Do you know who wrote this novel?	4712922	¿Maáram ka kun hin-o an nagsurat hiní nga nobela?
276211	Is there anyone who can pronounce this word?	4712923	¿Mayda bà nakaluwás hiní nga púlong?
276213	Who made this box?	4712924	¿Hin-o an naghímò hiní nga kahón?
276214	Who painted this beautiful picture?	4712926	¿Hin-o an nagpíntar hiní nga mahúsay nga ritrato?
276215	Who is in this room?	4712928	¿Hin-o it anhi hiní nga sulód?
276215	Who is in this room?	4712929	¿Hin-o it anhi hiní nga kwarto?
53320	Jim had his camera stolen.	4712933	Ginkawatan hi Jim han iya kamera.
3503155	Is there anyone here who can speak English?	4715160	¿Mayda ba dinhi nga naka-Iningles?
261411	I am tired and I want to go to bed.	4722014	Guol hi akó ngan karúyag ko nga kumatúrog.
2548192	I'm waiting for you.	4722015	Naghihinúlat hi akó ha imo.
419608	He's still at work.	4722016	Adto pa hiýa ha trabaho.
2016757	You want to leave here, don't you?	4722019	Karúyag mo umiwas dinhi, ¿di' bà?
253367	I can play the guitar.	4722210	Nakatokar hi akó han sista.
253367	I can play the guitar.	4722211	Nakatokar ak hit sista.
60148	This house is mine, not yours.	4724205	Akon iní nga balay, dírì imo.
39364	Who will take care of your cat then?	4724206	¿Hin-o man ngay-an it mag-aataman hit imo misay?
39364	Who will take care of your cat then?	4724207	¿Hin-o man ngay-an it mag-aataman hit imo uding?
2483394	You're just envious.	4724209	Na-áwà ka là.
1887319	I found this under your bed.	4724210	Nabilngan ko iní ha sírong han imo higdaan.
1887319	I found this under your bed.	4724211	Nabilngan ko iní ha sírong han imo katre.
1887319	I found this under your bed.	4724212	Nabilngan nakon iní ha sírong han imo higdaan.
1887319	I found this under your bed.	4724213	Nabilngan nakon iní ha sírong han imo katre.
304570	He will go to New York next month.	4724215	Makadto hiyá ha New York sunod nga bulan.
304570	He will go to New York next month.	4724216	Makadto hiyá ha Nueva York sunod nga bulan.
29922	Listen carefully.	4724263	Pamatì hin maúpay.
274689	Don't rely on others.	4739225	Ayaw pagtápod hit ibá.
239058	What food don't you like?	4739226	¿Anó nga pagkaon it dírì mo naruruyagan?
249698	Will you show me the book?	4739227	¿Igpapakítà mo bà ha akon it libro?
3533851	It's not always easy to translate.	4739229	Dírì pirmi masayón it paghubad.
