3140	C'est ma réplique !	663582	זאת השורה שלי!
3166	C'est un mot pour lequel j'aimerais trouver un substitut.	686600	זוהי מילה שהייתי מעוניין למצוא לה תחליף.
3166	C'est un mot pour lequel j'aimerais trouver un substitut.	686602	זוהי מילה שהייתי מעוניין למצוא אחרת במקומה.
3166	C'est un mot pour lequel j'aimerais trouver un substitut.	1245597	זוהי מילה שהייתי רוצה למצוא לה תחליף.
3221	Qu'est-ce qui s'est passé ?	558749	מה קרה?
3230	Il y a beaucoup de mots que je ne comprends pas.	686537	יש הרבה מילים שאני לא מבין.
3230	Il y a beaucoup de mots que je ne comprends pas.	686538	יש הרבה מילים שאני לא מבינה.
3278	Ma maman ne parle pas très bien anglais.	769416	אמא שלי לא מדברת טוב אנגלית.
3278	Ma maman ne parle pas très bien anglais.	769417	אמי לא מדברת היטב אנגלית.
3284	Tout le monde veut te rencontrer, tu es célèbre !	1351684	כל העולם רוצה לפגוש אותך, אתה מפורסם!
3284	Tout le monde veut te rencontrer, tu es célèbre !	1351685	כל העולם רוצה לפגוש אותך, את מפורסמת!
3381	Merci beaucoup !	570642	רוב תודות.
3381	Merci beaucoup !	1404767	תודה רבה.
3381	Merci beaucoup !	1672388	אלפי תודות.
3395	On dit que l'amour est aveugle.	599654	אומרים שהאהבה עיוורת.
3405	Je m'en fiche de vos noms. Une fois ce travail terminé, je m'en vais d'ici.	1072614	לא אכפת לי מה השמות שלכם. ברגע שהעבודה הסתיימה, אני הולך מכאן.
3405	Je m'en fiche de vos noms. Une fois ce travail terminé, je m'en vais d'ici.	1072615	לא אכפת לי משמותיכם. ברגע שהעבודה תסתיים, אני מסתלק.
3429	Nous ne pouvons pas dormir à cause du bruit.	1493624	אנחנו לא יכולים לישון בגלל הרעש.
3429	Nous ne pouvons pas dormir à cause du bruit.	1879599	איננו יכולים לישון בגלל הרעש.
3496	Ne songe même pas à manger mon chocolat !	767857	אל תחשוב אפילו לאכול את השוקולד שלי!
3498	Grâce à toi j'ai perdu mon appétit.	638297	הודות לך, איבדתי את התיאבון שלי.
3521	Je ne sais pas quoi dire pour te consoler.	619943	אני לא יודע מה לומר כדי לנחם אותך.
3521	Je ne sais pas quoi dire pour te consoler.	619945	אני לא יודעת מה לומר כדי לנחם אותך.
3528	Je ne comprends pas.	565387	לא מבין.
3528	Je ne comprends pas.	1686143	אני לא מבין.
