2483	¿Qué estás haciendo?	376074	Vad gör du?
2484	¿Qué es eso?	1991659	Vad är detta?
2487	Ahora, Muiriel tiene 20 años.	1960593	Muiriel är 20 nu.
2609	Gracias por tu explicación.	409673	Tack för din förklaring.
2822	Me llamo Jack.	651232	Jag heter Jack.
2936	La vida es bella.	1960793	Livet är vackert.
339125	El oro es mucho más pesado que el agua.	1125643	Guld är mycket tyngre än vatten.
343646	La puerta está abierta ahora.	1988973	Dörren är öppen nu.
345519	No tengo dinero, pero tengo sueños.	1614661	Jag har inga pengar men jag har drömmar.
345633	Mi idea es distinta a la tuya.	964400	Min åsikt skiljer sig från din.
354937	Yo soy profesor.	1108739	Jag är lärare.
359972	Estuvo cuatro días seguidos nevando.	866390	Det fortsatte att snöa i fyra dagar.
375890	¿Puedo comer esto?	1023190	Får jag äta detta?
382058	¡Gracias!	397491	Tack!
397688	¿Cómo estás?	1435216	Hur har du det?
401387	Quiero un diccionario como el de tu hermana.	401373	Jag vill ha samma ordbok som din syster.
401392	No hay que reírse de los demás.	401375	Man ska inte göra sig lustig över andra.
401395	Ella ve a su jefe como a un padre.	401377	Hon ser sin chef som sin far.
415948	No sé hablar alemán.	372475	Jag kan inte prata tyska.
432305	Los griegos también comen pescado a menudo.	403482	Grekerna äter också ofta fisk.
436132	¿Qué tal?	1435216	Hur har du det?
436260	¿Cómo te va?	1435216	Hur har du det?
449942	¿Qué es esto?	1991659	Vad är detta?
449956	¿Quién escribió este libro?	842063	Vem har skrivit denna bok?
455828	Estoy aburrido.	3669317	Jag har tråkigt.
455958	Tengo sed.	848198	Jag är törstig.
456266	Es demasiado pequeño.	891094	Den är för liten.
456266	Es demasiado pequeño.	891096	Det är för litet.
463430	Estudio coreano.	1129239	Jag studerar koreanska.
466455	¿No estás cansado?	495187	Är du inte trött?
475005	¡Hola mundo!	1078391	Hej världen!
475582	Los árboles son verdes.	1005042	Träden är gröna.
475884	Gracias por la información.	1433512	Tack för informationen.
477144	Él conoce a mucha gente.	1962332	Han känner många människor.
488873	Él me besó en la frente.	1973053	Han kysste mig på pannan.
491132	¿Cuál es tu guitarra?	841986	Vilken är din gitarr?
507349	Está cavando su propia tumba.	895838	Han gräver sin egen grav.
509733	Me encanta el árabe.	970158	Jag älskar arabiska.
509760	Necesitamos dinero.	493909	Vi behöver pengar.
514850	No estoy de acuerdo.	2193149	Jag håller inte med.
523561	Ella no es nada egoísta.	1125932	Hon är på intet vis självisk.
534272	Mi perro es blanco.	372485	Min hund är vit.
546711	Ésta es una tradición turca.	923959	Det här är en turkisk tradition.
552511	Un año tiene doce meses.	1583209	Ett år har tolv månader.
556549	Hay un lago al este del pueblo.	897170	Det finns en sjö öster om byn.
574561	Estoy ahora en el aeropuerto.	372630	Nu är jag på flygplatsen.
578630	En el principio creó Dios los cielos y la tierra.	1048537	I begynnelsen skapade Gud himmel och jord.
587368	Pertenezco al equipo de béisbol.	849442	Jag hör till basebollaget.
600927	¿Cómo la conociste?	3001753	Hur lärde du känna henne?
605375	Ella toca el piano todos los días.	1603636	Hon spelar piano varje dag.
609767	No podemos vivir sin el aire.	416199	Vi kan inte leva utan luft.
618020	Mi opinión es distinta de la tuya.	964400	Min åsikt skiljer sig från din.
618679	Lo que no se puede decir hay que callarlo.	618705	Vad man icke kan tala om, därom måste man tiga.
627348	Me llevo el amarillo.	1465237	Jag tar den gula.
634778	El precio del oro fluctúa diariamente.	1433376	Guldpriset ändras dagligen.
638423	Tengo una buena idea.	1433331	Jag har en god idé.
645005	¿Qué te ha traído acá?	849529	Vad har fört dig hit?
651402	Quiero a mi mamá.	653452	Jag älskar min mamma.
666715	Él se ahogó en el río.	1356736	Han drunknade i floden.
683353	Él está cavando su propia tumba.	895838	Han gräver sin egen grav.
686927	¿De quién es esta habitación?	1484878	Vems rum är det här?
687647	¿Dónde está la entrada?	1458215	Var är ingången?
687649	¿Dónde está la salida?	850619	Var är utgången?
687961	¿Necesitas dinero?	2211147	Behöver du pengar?
700276	¿Por qué estabas allá?	1587330	Varför var du där?
700346	Mi mujer odia los gatos.	409706	Min fru hatar katter.
710499	Yo tengo un amigo en Inglaterra.	2135496	Jag har en vän i England.
727832	Es una fotografía que me gusta mucho.	415621	Det är en bild som jag gillar väldigt mycket.
730087	Él es mi hermano, no mi padre.	891686	Han är min bror, inte min far.
738648	Ya me tengo que ir.	893157	Jag måste bege mig nu.
742461	Me llamo Hopkins.	751075	Jag heter Hopkins.
743080	Son mis hermanos.	401549	De är mina bröder.
747317	Él es más bajo que Tom.	401486	Han är kortare än Tom.
752256	Dice que le encantan las flores.	1126301	Han säger att han älskar blommorna.
752256	Dice que le encantan las flores.	1126302	Hon säger att hon älskar blommorna.
763574	Estoy en paro.	522481	Jag är arbetslös.
767087	Esperó su turno.	1960162	Han väntade på sin tur.
771956	Ahora tengo que irme.	893157	Jag måste bege mig nu.
772527	Él estaba tocando el piano.	2269414	Han spelade piano.
775163	Hay pocos sitios en tártaro en internet.	2676336	Det finns få webbsidor på tatariska på internet.
775319	Debo irme ahora.	893157	Jag måste bege mig nu.
779885	No puedo.	1962097	Jag kan inte.
817716	Su padre dedicó su vida a la ciencia.	2389819	Hans far vigde sitt liv åt vetenskapen.
821951	Mi coche está a tu disposición.	822710	Min bil står till ditt förfogande.
821952	¿Qué hizo Kumi?	822709	Vad gjorde Kumi?
821953	¿Estás contento con tu nueva casa?	822707	Är du nöjd med ditt nya hus?
821989	Hasta ahora han trabajado muy duro.	822704	Fram tills nu har de jobbat mycket hårt.
822465	¿Te gusta el pescado?	822696	Gillar du fisk?
825039	Me tengo que ir.	893157	Jag måste bege mig nu.
841928	Un terremoto destruyó el edificio.	3070110	En jordbävning förstörde byggnaden.
855661	Hay más de 4000 lenguas en el mundo.	892962	Det finns mer än 4000 språk i världen.
855938	Hablo inglés.	3278574	Jag talar engelska.
856269	No tengo coche.	1583658	Jag har ingen bil.
857161	El hielo se está derritiendo.	665778	Isen smälter.
857163	El hielo se derrite.	665778	Isen smälter.
857434	Ella habla ruso.	999092	Hon talar ryska.
858599	Nosotros mismos decoramos la habitación.	401412	Vi dekorerade rummet själva.
860806	El concepto de Dios es una fantasía creada para aliviar el desconocimiento sobre nuestra propia existencia.	864252	Gud är en fantasifigur skapad för att få oss att känna oss bättre om vår okunnighet om vår egen existens.
863762	No corrió lo suficiente para coger el tren.	401233	Han sprang inte tillräckligt fort för att hinna med tåget.
863811	Su coche es parecido al mío.	1126325	Hans bil liknar min.
864210	Mi madre no está en casa.	1603652	Min mor är inte hemma.
865097	En boca cerrada no entran moscas.	841990	Stillhet är guld.
865097	En boca cerrada no entran moscas.	1518590	Tystnad är guld.
865782	No grites.	2113595	Skrik inte.
865991	El iberismo es un movimiento a favor de la unificación de los pueblos y naciones ibéricas como Cataluña, Castilla, Portugal, Galicia, Euskadi, Andalucía...	866296	Iberismen är en rörelse för att ena de iberiska folken och nationerna såsom Katalonien, Kastillien, Portugal, Galicien, Baskien, Andalusien...
871524	¿Cómo va?	1435216	Hur har du det?
892156	Ella no intentó traducir la carta.	1403162	Hon försökte inte att översätta brevet.
939832	La mujer está desnuda.	2900477	Kvinnan är naken.
940399	La situación financiera está empeorando semana a semana.	2780836	Den finansiella situationen förvärras vecka för vecka.
941401	Hubo un terremoto ayer.	1435228	Det var en jordbävning i går.
956777	Un espejo refleja la luz.	2785964	En spegel reflekterar ljus.
959649	Tengo que irme ahora.	893157	Jag måste bege mig nu.
966264	Su viejo gato todavía está vivo.	1138535	Hans gamla katt lever fortfarande.
966491	Esta mujer tiene dos bolsas.	1433549	Den kvinnan har två väskor.
967521	Ella tiene pechos grandes.	2250771	Hon har stora bröst.
968836	Aprendemos sobre la Roma antigua y Grecia.	999100	Vi lär oss om antikens Rom och Grekland.
974446	La vida no es fácil.	2030892	Livet är inte lätt.
977293	¿Cuántos quiere?	880522	Hur många vill ni ha?
977651	¿Cuánto dinero tienes?	1583512	Hur mycket pengar har du?
980681	La hija de un rey es una princesa.	1602641	En kungs dotter är en prinsessa.
991335	Estaba avergonzado.	1125602	Jag skämdes.
995332	¿Qué significa URSS?	2791718	Vad betyder SSSR?
999523	El hombre con quien se va a casar es astronauta.	849672	Mannen som hon ska gifta sig med är en astronaut.
999525	El resultado del examen mostró cuánto había estudiado.	416196	Provresultatet visade hur mycket han hade pluggat.
999526	Me gusta ir a ver juegos de béisbol.	892721	Jag tycker om att gå och titta på baseboll.
999559	Él es poeta.	409885	Han är poet.
999585	Creo que él estaba enojado.	409695	Jag tror att han var arg.
1020409	La capital de Ucrania es Kiev.	2775552	Huvudstaden i Ukraina är Kiev.
1036411	¡Nos vemos!	415526	Vi ses!
1048539	Al principio Dios creó el cielo y la tierra.	1048537	I begynnelsen skapade Gud himmel och jord.
1055471	¿Qué ha hecho Jean?	1990285	Vad gjorde Jean?
1063538	¿Dónde están las manzanas?	1063547	Var är äpplena?
1066116	Estudio historia del arte.	897175	Jag studerar konsthistoria.
1066117	¡Tres cervezas y un tequila, por favor!	892642	Tre öl och en tequila tack!
1066119	Las hojas cambian de color en otoño.	401226	Löven ändrar färg på hösten.
1066120	Ella tiene una muñeca bonita.	929925	Hon har en fin docka.
1071927	¿Necesita dinero?	2211147	Behöver du pengar?
1075493	Su discurso nos conmovió.	1075497	Hans tal väckte känslor hos oss.
1084378	Creo que tiene cuarenta años.	928568	Jag tror hon är 40 år.
1090315	Tengo hermanos.	1090318	Jag har bröder.
1105256	Ahora me tengo que ir.	893157	Jag måste bege mig nu.
1120315	¿Hablas sueco?	2180636	Pratar du svenska?
1125067	No fue una coincidencia.	1125747	Det var inget sammanträffande.
1125326	Puedo quedarme en el cuarto de invitados.	1126706	Jag kan bo i gästrummet.
1125816	¡Sígueme!	1125828	Följ efter mig!
1127986	Mi mujer me pega.	1992095	Min fru slår mig.
1130133	Muiriel tiene 20 años ahora.	1960593	Muiriel är 20 nu.
1133085	Él fue más que un Rey.	424813	Han var mer än en kung.
1142364	En el momento más intrigante, toda la gente lucía muy tensa.	1403226	I det mest spännande ögonblicket, såg alla väldigt spända ut.
1147825	¿Cómo está su esposa?	1435154	Hur har din fru det?
1155627	Él besó a su hija en la frente.	1973055	Han kysste sin dotter på pannan.
1160546	Es fácil de hacer y barato.	1964547	Det är enkelt att göra och det är billigt.
1185442	No mientas nunca más.	1960034	Ljug aldrig igen.
1190322	Toda la vida es sueño, y los sueños, sueños son.	1190326	En dröm är hela livet, själva drömmen drömmer vi.
1191722	Pekín es más grande que Roma.	891415	Peking är större än Rom.
1196236	Yo no soy médico.	1583445	Jag är ingen läkare.
1198070	El hijo le hizo una pregunta a su madre.	479509	Sonen ställde en fråga till sin mor.
1198554	No soy médico.	1583445	Jag är ingen läkare.
1201994	Sí, me gusta.	1602624	Ja, jag tycker om det.
1208968	Yo estoy muy viejo para este mundo.	1962493	Jag är för gammal för den här världen.
1213553	¿Te aburres aquí?	2083779	Har du tråkigt här?
1216408	En el principio Dios creó los cielos y la tierra.	1048537	I begynnelsen skapade Gud himmel och jord.
1216467	Él es un héroe.	1399601	Han är en hjälte.
1230003	Ellos hacen juguetes en esa fábrica.	1222529	Man gör leksaker i den här fabriken.
1235215	Tom no está aquí.	1547803	Tom är inte här.
1235485	Generalizando, las mujeres viven más que los hombres.	1964323	Generellt sett lever kvinnor längre än män.
1254409	Los cocodrilos tienen dientes afilados.	1608161	Krokodilerna har vassa tänder.
1254409	Los cocodrilos tienen dientes afilados.	2183691	Krokodiler har vassa tänder.
1254452	Tom es el padre ideal.	2170469	Tom är den perfekta fadern.
1257671	No soy un doctor.	1583445	Jag är ingen läkare.
1276666	Está orgulloso de ser músico.	1126364	Han är stolt över att vara musiker.
1281275	Él es profesor.	891687	Han är lärare.
1285038	Hace calor hoy.	372628	Det är varmt idag.
1292912	Él está orgulloso de ser un músico.	1126364	Han är stolt över att vara musiker.
1305675	Se porta como un niño.	1435191	Han uppför sig som ett barn.
1306254	El desayuno está listo.	1988289	Frukosten är färdig.
1309902	¡Esta no es mi opinión, es sólo mi traducción!	912751	Det här är inte min åsikt, bara min översättning!
1322765	Ella lee el periódico cada mañana.	1411298	Hon läser tidningen varje morgon.
1325503	Él tiene una casa grande y dos autos.	1410018	Han har ett stort hus och två bilar.
1329953	He pedido prestado un coche.	880461	Jag har lånat en bil.
1329963	La compañía está luchando para sobrevivir.	401222	Företaget kämpar för sin överlevnad.
1329966	La culpa de todo la tiene Tom.	1125901	Allt är Toms fel.
1329967	Son de Suecia.	999060	De kommer från Sverige.
1329972	Su explicación no fue tan satisfactoria.	848537	Hans förklaring var inte tillräcklig.
1330036	Ella canta de manera increíble.	1327771	Hon sjunger otroligt bra.
1330042	Tom sabe cómo manejar una carretilla elevadora.	890990	Tom kan köra gaffeltruck.
1330047	El próximo concierto será en junio.	401316	Nästa konsert kommer att hållas i juni.
1330263	¡Ah! ¡Que barato!	401461	Oj! Det är billigt!
1332015	Estoy trabajando para McDonald's.	1332017	Jag jobbar på McDonald’s.
1332340	Ella preguntó por dónde quedaba la casa.	1125596	Hon frågade var huset låg.
1332346	La mamá se quedó en el coche mientras papá iba de compras.	1134750	Mor stannade i bilen medan far handlade.
1332349	Tom dejó de fumar.	1137576	Tom slutade röka.
1332388	Él tocaba el piano.	2269414	Han spelade piano.
1332911	Su inglés es excelente.	931251	Hennes engelska är utmärkt.
1333656	¿Quieres más galletas?	2791545	Vill du ha mer kakor?
1338012	La pollera es verde.	1669995	Kjolen är grön.
1348679	Quiero bailar.	1348697	Jag vill dansa.
1349531	La Unión Europea nació con el anhelo de acabar con los frecuentes y cruentos conflictos entre vecinos que habían culminado en la Segunda Guerra Mundial.	1349536	EU grundas för att få slut på de blodiga krigen mellan grannländerna, som gång på gång hade orsakat så mycket mänskligt lidande och till slut ledde till andra världskriget.
1349814	En los años 50, la Comunidad Europea del Carbón y del Acero es el primer paso de una unión económica y política de los países europeos para lograr una paz duradera.	1349827	Från och med 1950 börjar en rad europeiska länder samarbeta ekonomiskt och politiskt för att bevara freden.
1349870	Los años 1950 se caracterizan por una guerra fría entre el este y el oeste.	1349923	1950-talet karakteriseras av ett kalla krig mellan östblocket och västmakterna.
1355658	¿Eres un profesor o un estudiante?	2192504	Är du lärare eller student?
1368417	Soborné al policía.	1970548	Jag mutade polisen.
1372268	Estoy muy hambriento.	651223	Jag är mycket hungrig.
1386612	Tom no bebe cerveza.	2263948	Tom dricker inte öl.
1406377	Tom besó a Mary en la frente.	1973049	Tom kysste Mary på pannan.
1406457	Ella probablemente vendrá.	1404075	Hon kommer förmodligen.
1416467	¡Qué juego tan emocionante!	892844	Vilken spännande match!
1418727	Creo que me compraré un coche nuevo.	1409967	Jag tror att jag skall köpa en ny bil.
1418943	Lo que quiero ahora es una taza de café caliente.	895450	Vad jag vill ha nu är en varm kopp kaffe.
1425761	Ella lo besó en la frente.	1973051	Hon kysste honom på pannan.
1435655	A él le gusta ver televisión.	1435113	Han gillar att se på tv.
1440639	Cuéntame una historia de zombies.	1443500	Berätta en zombie historia för mig.
1440682	Que no seas real no significa que puedas decirme qué hacer.	1443499	Bara för att du inte finns på riktigt så betyder det inte att du kan säga åt mig vad jag borde göra.
1443391	He leído que el presidente de Brasil es una mujer. Se llama Dilma.	1443436	Jag läste att Brasiliens president är en kvinna. Hon kallas Dilma.
1448074	Necesito comprar estampillas.	1448104	Jag behöver köpa frimärken.
825041	Tengo mucha hambre.	651223	Jag är mycket hungrig.
1477161	Él está viejo como yo.	401547	Han är lika gammal som jag.
