136209	¡Feliz Año Nuevo!	695782	Яңа ел котлы булсын!
336530	¿Dónde viste a Nancy?	3463288	Ненсины кайда күрдең?
339834	El arcoíris tiene siete colores.	755896	Салават күперендә җиде төс бар.
341469	Tengo muchos libros.	1055951	Минем китапларым күп.
360409	Las rosas huelen bien.	450132	Розалар хуш исле.
360409	Las rosas huelen bien.	915065	Роза чәчәкләре хуш исле.
375872	¿Por qué?	393486	Нәрсәдән?
382058	¡Gracias!	397317	Рәхмәт!
434947	Él enseña árabe.	1362269	Ул гарәп теле укыта.
436516	No bebo café.	450134	Мин каһвә эчмим.
449902	Yo no veo la televisión.	450139	Мин телевизор карамыйм.
449906	Buenos días, ¿es usted el señor Ogawa?	450094	Хәерле көн, Сез Огава әфәндеме?
453876	Él es mi amigo.	2923522	Ул минем дустым.
463273	Esta ciudad está en Francia.	575059	Бу шәһәр Франциядә.
473445	¿Dónde está Britney Spears?	510147	Бритни Спирс кайда?
475499	Este es un buen libro de texto.	475489	Бу — яхшы дәреслек.
477135	Sí.	477127	Әйе.
479868	Sumatra es una isla.	477103	Суматра — утрау.
509729	Ottawa es la capital de Canadá.	669959	Оттава — Канаданың башкаласы.
521189	Carl me enseñó la medalla de oro.	2877385	Карл миңа алтын медален күрсәтте.
528431	¡Buenas noches!	864539	Тыныч йокы!
528491	Vivo en Japón.	426009	Мин Японияда яшим.
544300	Ella es mi primer amor.	679396	Ул минем беренче мәхәббәтем.
544301	Él es mi primer amor.	679396	Ул минем беренче мәхәббәтем.
574235	Tengo dos hermanos.	912015	Ике абыем (энем) бар.
574235	Tengo dos hermanos.	912016	Ике энем (абыем) бар.
699448	El niño se calló.	759421	Ир бала дәшмәде.
742165	¿Tienes diez años?	3463295	Сиңа ун яшьме?
755906	Sí, Bob me ha ayudado.	755901	Әйе, Боб миңа ярдәм итте.
755917	No fume en este cuarto.	755912	Бу бүлмәдә тәмәке тартмагыз.
755920	Yo comprendo tu lengua.	755922	Телеңне аңлыйм.
755925	Puedo comprender su idioma.	755923	Телегезне аңлыйм.
755928	Ella no es alta.	755927	Ул озын буйлы түгел.
755931	No puedo estar de acuerdo contigo.	755933	Синең белән килешә алмыйм.
755945	¿Te gusta el inglés?	755946	Син инглиз телен яратасыңмы?
755968	Ayer reparé la bicicleta.	755969	Кичә мин велосипед төзәттем.
