3094	Qu'est-ce que c'est ?	397435	Што гэта?
3115	Je gagne 100 € par jour.	397380	Я зарабляю 100 еўра ў дзень.
3297	Je ne parle pas japonais.	397369	Я не размаўляю па-японску.
3526	Qui veut du chocolat chaud ?	395180	Каму какаву?
3528	Je ne comprends pas.	397390	Я не разумею.
3893	J’ai passé douze heures dans le train.	442323	Я 12 гадзін правёў у цягніку.
3945	Un, deux, trois, quatre, cinq, six, sept, huit, neuf, dix.	382292	Адзін, два, тры, чатыры, пяць, шэсць, сем, восем, дзевяць, дзесяць.
6405	Je le rencontre au club de temps en temps.	1587723	Я час ад часу сустракаю яго ў клубе.
7563	Je vous aime.	433576	Я люблю Вас.
8826	Nous sommes lundi.	776563	Сёння панядзелак.
9372	Ce qui est facilement gagné est facilement perdu.	1181342	Што лёгка прыходзіць, тое лёгка сыходзіць.
11210	Voici ton chien. Où est le mien ?	431418	Вось твой сабака. А дзе мой?
13471	Mayuko a fait un rêve étrange.	3092015	Маюка насніла дзіўны сон.
13776	Je mange une pomme.	404345	Я ем яблык.
26511	« Aimes-tu les serpents ? » « Bien sûr que non. »	679456	«Ты любіш змей?» — «Звычайна не».
131656	Il a deux crayons ; l'un est long, et l'autre est court.	389914	Ён мае два алоўкі: адзін доўгі, а другі кароткі.
134054	Elle est un très bon professeur.	875266	Яна вельмі добрая настаўніца.
3465006	Elle parle de tout avec ses parents.	1134110	Яна кажа пра ўсё са сваімі бацькамі.
135185	Je te crois.	410650	Я веру табе.
136098	Un esprit sain dans un corps sain.	432543	У здаровым целе здаровы дух.
332883	Pour dire vrai, je ne l'aime pas.	679509	Шчыра кажучы, ён мне не падабаецца.
335764	Il y a un grand nombre de galaxies dans l'univers.	413720	У сусвеце шмат галактык.
338179	Tous les êtres humains naissent libres et égaux en dignité et en droits. Ils sont doués de raison et de conscience et doivent agir les uns envers les autres dans un esprit de fraternité.	382266	Усе людзi нараджаюцца свабоднымi i роўнымi ў сваёй годнасцi i правах. Яны надзелены розумам i сумленнем i павiнны ставiцца адзiн да аднаго ў духу брацтва.
359019	Personne n'est trop vieux pour apprendre.	385806	Вучыцца ніколі не позна.
367104	Je ne sais pas ce que c'est.	398067	Я не ведаю, што гэта.
371762	Donne-moi la clé de cette serrure !	385731	Дай мне ключ ад гэтага замка́.
371763	Donne-moi la clé de ce château !	385730	Дай мне ключ ад гэтага за́мка.
373848	Dans l’univers il y a beaucoup de galaxies.	413720	У сусвеце шмат галактык.
373986	Je ne sais pas ce que c’est.	398067	Я не ведаю, што гэта.
374031	C’est un bon manuel.	475483	Гэта добры падручнік.
374070	Au village, tout le monde le connaissait.	462290	Яго ведалі ўсе ў вёсцы.
374826	Merci !	397355	Дзякуй!
380618	Même les Japonais peuvent faire des fautes quand ils parlent japonais.	380617	Нават японцы могуць памыліцца, калі размаўляюць па-японску.
391039	Où est ma montre ?	410903	Дзе мой гадзіннік?
391944	Après la pluie, le beau temps.	464819	Загляне сонца і ў наша аконца.
392309	Je sais tout.	431415	Я ведаю ўсё.
397747	Ça, ce n'est pas un couteau. ÇA c'est un couteau.	397783	Гэта не нож. Вось ГЭТА — нож.
400829	Il y a peu de sites en langue Tatar sur Internet.	400806	У інтэрнэце мала сайтаў на татарскай мове.
415475	Personne n'était en retard.	465810	Ніхто не спазніўся.
428238	Je suis plus grand que toi.	431817	Я вышэйшы за цябе.
428448	Tom m'a donné un stylo.	576821	Том даў мне ручку.
429488	Le parti communiste est l'avant-garde de la classe ouvrière.	428053	Камуністычная партыя — авангард працоўнага класу.
432464	Que la lumière soit !	432468	Няхай будзе святло!
432481	La vérité est dans le vin.	432537	Iсцiна ў вiне.
432872	Je n'aime pas le café.	410651	Мне не падабаецца кава.
433448	Où est mon livre ?	1572783	Дзе мая кніга?
459463	Platon est mon ami, mais la vérité a pour moi davantage de valeur.	421743	Платон мне сябра, але ісціна даражэйшая.
465480	Il est Suisse.	465699	Ён швейцарац.
473995	Gloire à l'Ukraine !	467517	Слава Украіне!
474791	Israël doit être rayé de la carte.	476355	Ізраіль трэба сцерці з карты свету.
474985	La seule différence entre un fou et moi, c'est que je ne suis pas fou.	477055	Адзіная розніца паміж мной і вар’ятам у тым, што я не вар’ят.
475475	C'est une bonne méthode.	475483	Гэта добры падручнік.
479910	Sumatra est une île.	477100	Суматра — гэта выспа.
481940	Où se trouve mon livre ?	1572783	Дзе мая кніга?
504896	Le véritable ami est un oiseau rare.	505902	Верны сябра — рэдкі птах.
514784	Mon numéro de téléphone est le 789.	566069	Мой нумар тэлефона — 789.
515666	Les langages de programmation sont son hobby.	1137621	Мовы праграмавання - гэта яго хобі.
583287	Aussitôt gagné, aussitôt dépensé.	1181342	Што лёгка прыходзіць, тое лёгка сыходзіць.
583383	Ce qui vient de la flûte, s'en retourne au tambour.	1181342	Што лёгка прыходзіць, тое лёгка сыходзіць.
589065	Le satellite est en orbite autour de la lune.	391700	Спадарожнік знаходзіцца на калямесячнай арбіце.
644774	Pour tout dire, je ne l'aime pas.	679509	Шчыра кажучы, ён мне не падабаецца.
669740	J'étais dans le train pendant douze heures.	442323	Я 12 гадзін правёў у цягніку.
740406	Cette phrase sera traduite.	1108635	Гэты сказ перакладуць.
772186	Le Paraguay est un pays d'Amérique du Sud.	479094	Парагвай — краіна ў Паўднёвай Амерыцы.
780217	Ce n'est pas du sang. C'est de la betterave.	793637	Гэта не кроў. Гэта бурак.
785384	J'ai acheté un nouveau téléviseur.	793636	Я купіў новы тэлевізар.
785385	J'ai acheté une nouvelle télé.	793636	Я купіў новы тэлевізар.
786401	Au commencement, Dieu créa les cieux et la terre.	1438414	На пачатку стварыў Бог неба і зямлю.
819833	As-tu jamais été à Kyushu ?	389964	Вы калісьці былі на Кюсю?
839677	Écoutes-tu ?	775989	Вы слухаеце?
857075	Mon grand-père est très sain.	834838	Мой дзядуля вельмі здаровы.
914793	De quelle partie du Canada viens-tu ?	1708013	З якой частцы Канады ты прыехаў?
1037587	Tu fais quoi ?	397434	Што ты робіш?
1048576	Au commencement, Dieu créa le ciel et la terre.	1438414	На пачатку стварыў Бог неба і зямлю.
1076878	Au Japon la rentrée scolaire commence en avril.	404377	Новы научальны год пачынаецца ў Японіі ў красавіку.
1106823	La femme se tient devant la bibliothèque.	1525463	Кабета стаіць перад бібліятэкай.
1130178	Il aime jouer au foot.	1463030	Ён любіць гуляць у футбол.
1168800	Je l'aimais vraiment.	419844	Я сапраўды яе кахаў.
1168800	Je l'aimais vraiment.	419846	Я сапраўды яе любіў.
1385667	Connais-tu cette chose ?	1553706	Ты ведаеш гэта?
1389755	J'ai besoin d'un interprète.	1389791	Мне патрэбны перакладчык.
1401149	Ce bébé ne peut pas encore marcher.	2794957	Гэтае дзіця яшчэ не ўмее хадзіць.
1788171	Où sont mes dragons ?	1792542	Дзе мае цмокі?
1867457	C'est ma vie.	1553555	Гэта маё жыццё.
1984992	Elle connaît vraisemblablement la réponse.	3058685	Магчыма, яна ведае адказ.
2019998	Elle vit à Londres.	1307214	Яна жыве ў Лёндане.
3759648	Elle habite à Londres.	1307214	Яна жыве ў Лёндане.
2306422	Je ne travaillais pas hier.	2306564	Я не працаваў ўчора.
2535703	Est-ce un étalon ou une jument ?	2535609	Ці гэта жарабец, або кабыла?
3661764	Le lac Towada est au nord du Japon.	404375	Возера Товада знаходзіцца на поўначы Японіі.
535031	Elle a sept fils.	640740	Яна мае сем сыноў.
4107623	Le chien est vert et beau.	4004593	Сабака зялёны і прыгожы.
4107646	Où est l’ambassade australienne ?	3993009	Дзе знаходзіцца пасольства Аўстраліі?
4589482	Le Pascal est un langage de programmation.	4587928	Паскаль — гэта мова праграмавання.
4589495	On dit que chaque semaine, quelque part dans le monde, une langue disparaît.	4587913	Кажуць, што кожны тыдзень дзесьці ў свеце знікае мова.
4589501	Pourquoi tu ne veux pas m'écouter ?	4587910	Чаму ты не хочаш мяне слухаць?
4589503	Je ne mange pas la peau de poulet.	4587890	Я не ем курачую шкурку.
4589506	La prochaine fois, je ferai cela moi-même.	4587566	Наступны раз я зраблю гэта сама.
4589513	La prochaine fois, viens avec ta sœur.	4587545	Наступны раз прыходзь з сястрой.
4612341	Où se trouve l’ambassade australienne ?	3993009	Дзе знаходзіцца пасольства Аўстраліі?
134536	Elle est vraiment intelligente.	478369	Яна вельмі разумная.
4659915	Nous détestons Halloween.	4657893	Мы ненавідзім Хэлоўін.
4659922	Il a décidé de devenir moine.	4656438	Ён вырашыў стаць манахам.
9296	Fumer est mauvais pour la santé.	4650114	Паліць дрэнна для здароўя.
4659936	Le Luxembourg est un très petit pays.	4648863	Люксембург — вельмі маленькая краіна.
4659940	Les français boivent du vin.	4646487	Французы п’юць віно.
1544546	As-tu petit-déjeuné ?	4670034	Ты паснедаў?
1248156	J'ai deux langues maternelles.	1307160	У мяне дзьве родныя мовы.
4846905	Un arbre cache la forêt.	4846872	За дрэвамі не відаць лесу.
4878971	Je l'aime en secret.	4878794	Я ўпотайкі закаханы ў яго.
337315	La lune est invisible derrière les nuages.	4020786	Месяц нявідны за хмарамі.
2308648	Quand as-tu appris à nager ?	4580871	Калі ты навучылася плаваць?
4618521	Je suis née en Chine.	4073861	Я нарадзілася ў Кітаі.
4849356	Tom est mon frère aîné.	4849343	Том — мой старэйшы брат.
1985167	Où est l'arbre ?	4846867	Дзе дрэва?
1098187	Es-tu japonais ?	4624065	Ты японец?
2881685	Il a perdu un livre.	4634926	Ён згубіў кнігу.
4600090	Je l’ai mangé.	4852783	Я яго з’еў.
819267	Qui a mangé le pain ?	4852776	Хто з’еў хлеб?
776167	Je préfère le printemps à l'automne.	1170193	Вясну я люблю больш за восень.
3113	Ça ne changera rien.	566959	Гэта нічога не зменіць.
1105344	Ça ne va rien changer.	566959	Гэта нічога не зменіць.
342085	Aimes-tu chanter ?	397193	Табе падабаецца спяваць?
423494	Betty est une tueuse en série.	423492	Бэці — серыйная забойца.
3669662	Europe est une lune de Jupiter.	2635138	Еўропа — спадарожнік Юпітэра.
1434543	Le guide propose aussi une visite du château de Montségur.	1440031	Гід таксама прапануе экскурсію па замку Мансегюр.
865751	Il n'y a pas beaucoup de clientèle, aujourd'hui.	4028431	Сёння кліентаў няшмат.
383130	Il a appris le chinois pour impressionner sa jolie voisine chinoise.	2974075	Ён вывучыў кітайскую, каб зрабіць уражанне на сваю прыгожую суседку-кітаянку.
3674286	La lune est pleine cette nuit.	4020718	Месяц сёння поўны.
1843179	Ce soir, c'est la pleine lune.	4020773	Сёння поўня.
2242791	Il faut manger pour vivre et non pas vivre pour manger.	679532	Трэба есці, каб жыць, а не жыць, каб есці.
