2973	Uno, dos, tres, cuatro, cinco, seis, siete, ocho, nueve, diez.	1560616	אײנס, צװײ, דרײַ, פֿיר, פֿינף, זעקס, זיבן, אַכט, נײַן, צען.
437034	Quiero llamar...	1417214	איך וויל קלינגען...
571802	Este té está ardiendo.	1560542	די טײ איז זײער הײס.
571802	Este té está ardiendo.	1560543	די טײ איז קאָכעדיק.
779889	¿Dónde la conocisteis?	1417236	א-וווּ האסט-דו איר געטרעפן?
1084855	Yo cocinaré esta noche.	1556641	הײַנטיקס אָװנט װעל איך קאָכן.
1135940	Le falta dinero.	1585549	ער נױטיקט זיך אין געלט.
1297822	¿Quién cuidará de la casa durante tu ausencia?	2401830	ווער וועל זיין שומר אויף דיין שטוב, ווען דו ביסט אוועק?
1556558	¿No tiene usted hambre?	1556630	ביסט נישט הונגעריק?
2779780	Quiero hablar sobre ello.	2402940	איך וויל רעדן וועגן עס.
2779864	Yo tenía dudas.	2403126	איך האב ספקות געהאט.
1128040	Ella lamió la cuchara.	4254257	זיא האט געלעקט דעם לעפל.
1639176	Por Dios, deja de llorar.	4293826	אוי גאטעניו, גענוג וויינען שוין.
6365985	Otro mundo es posible.	7084509	אַן‎ אַנדער וועלט איז מעגלעך.
1502258	El trabajo libera.	7292966	אַרבעט מאַכט פֿרײַ.
332228	De nada.	7878224	נישטאָ פֿאַרוואָס.
602098	No hay de qué.	7878224	נישטאָ פֿאַרוואָס.
1179060	¡De nada!	7878224	נישטאָ פֿאַרוואָס.
1179060	¡De nada!	7878226	נישטאָ פֿאַרוואָס!
463309	Este es mi hermano.	7878241	דאָס איז מײַן ברודער.
6600586	La familia es la familia.	7878242	משפּחה איז משפּחה.
567836	¿Dónde está su familia?	7878250	װוּ איז זײַן משפּחה?
375872	¿Por qué?	7878255	פֿאַרװאָס?
731630	Yo también.	7878262	מיר אויך.
5033320	Eres como tu hermana.	7879678	דו ביסט װי דײַן שװעסטער.
2255720	Fuimos a pie.	7879711	מיר זענען געגאַנגען.
5016766	Canté.	7879738	איך האָב געזונגען.
6861990	Quieren irse.	7879809	זיי װילן אַוועקגיין.
377225	Él tiene un perro.	7882959	ער האָט אַ הונט.
5051233	Tiene un perro.	7882959	ער האָט אַ הונט.
5051233	Tiene un perro.	7882962	זי האָט אַ הונט.
4471666	Ella es una puta.	7884640	זי איז אַ זונה.
4471666	Ella es una puta.	7884693	זי איז אַ קורווע.
7154397	Cada país es distinto.	7884793	יעדע לאַנד איז פֿאַרשיידן.
2507852	Buenas noches.	7886539	אַ גוטע נאַכט.
528431	¡Buenas noches!	7886580	אַ גוטע נאַכט!
5720508	La contaminación es un problema creciente.	7896897	פאַראומרייניקונג איז אַ וואַקסנדיק‎ע פּראָבלעם.
7899169	El silencio no siempre es bueno.	7899215	שטילקייט איז נישט אַלע מאָל‎ גוט.
497573	Yo no vi nada.	1557489	איך האָב גאָרנישט געזען.
3507525	Mi padre viajó a China.	1557736	מײַן טאַטע איז געפֿאָרן קײן כינע.
743042	No puedo comer más.	3114782	איך קען נישט עסן מער.
3073440	Trabajo contigo.	7902296	כ'אַרבעט מיט דיר.
3073445	Estoy trabajando contigo.	7902296	כ'אַרבעט מיט דיר.
3073440	Trabajo contigo.	7902295	איך אַרבעט מיט דיר.
3073445	Estoy trabajando contigo.	7902295	איך אַרבעט מיט דיר.
1814879	¡Rápido!	3123966	שנעל!
2786781	Yo el Predicador fui rey sobre Israel en Jerusalén.	2789441	איך קהלת בין געװען אַ מלך איבער ישׂראל אין ירושלים.
2295331	Mi hermana era una mujer guapa.	1560572	מײַן שװעסטער איז געװען אַ שײנע פֿרױ.
578630	En el principio creó Dios los cielos y la tierra.	1560552	אין אָנהײב האָט גאָט באַשאַפֿן דעם הימל און די ערד.
1048539	Al principio Dios creó el cielo y la tierra.	1560552	אין אָנהײב האָט גאָט באַשאַפֿן דעם הימל און די ערד.
1216408	En el principio Dios creó los cielos y la tierra.	1560552	אין אָנהײב האָט גאָט באַשאַפֿן דעם הימל און די ערד.
630721	Este libro fue muy interesante.	1559138	דאָס בוך איז געװען זײער אינטערעסאַנט.
2210170	Este libro era muy interesante.	1559138	דאָס בוך איז געװען זײער אינטערעסאַנט.
1569319	¡Mierda, mi polola ya volvió! ¿Qué hacemos?	7906433	צו אַל די רוחות! מײַן פֿרײַנדינע איז שוין צוריק! װאָס זאָלן מיר מאַכן?
1999893	¡Mierda, ya ha vuelto mi novia! ¿Qué vamos a hacer?	7906433	צו אַל די רוחות! מײַן פֿרײַנדינע איז שוין צוריק! װאָס זאָלן מיר מאַכן?
356775	Hasta las cuatro estoy ocupado.	1560622	איך בין באַשעפֿטיקט ביז פֿיר אַ זײגער.
5115439	La página web se ve bien.	1561649	דער װעבזײַט זעט אױס גוט.
4573079	¡Liberen a Palestina!	7920598	באַפֿרײַט פּאַלעסטינע!
871995	¿Dónde está tu hermano?	1417440	אווו איז דיין ברודער?
2278686	En un principio, en la mitología griega, la historia de Europa era una historia de amor.	949252	אין אָנהייב, אין דער גריכישער מיטאָלאָגיע, איז די מעשה פֿון אייראָפע געווען אַ ליבע־געשיכטע.
1660415	La manzana es roja.	7927751	דער עפּל איז רויט.
5257396	La manzana es roja y amarilla.	7927755	דער עפּל איז רױט און געלב.
1660442	Es la manzana de John.	7927763	ער איז דזשאָנס עפּל.
956034	Nadar es fácil.	7928151	שװימען איז גרינג.
867223	Es fácil.	7928157	ס'איז גרינג.
539388	El cielo es azul.	7929442	דער הימל איז בלױ.
7152008	Esto es una naranja.	7097459	דאָס איז אַ מאַראַנץ.
506042	Soy ingeniero.	7950033	איך בין אַן אינזשעניר.
3562567	Soy un ingeniero.	7950033	איך בין אַן אינזשעניר.
5029922	Comí una manzana.	7954918	איך האָב געגעסן אַן עפּל.
2011204	No está ahí.	7912986	עס איז נישט דאָרטן.
2842	Yo estoy de acuerdo.	7958158	כ'בין מסכּים.
378279	Estoy de acuerdo.	7958158	כ'בין מסכּים.
803643	De acuerdo.	7958158	כ'בין מסכּים.
2084345	John se hizo policía.	1557206	דזשאָן איז געװאָרן אַ פּאָליציאַנט.
375872	¿Por qué?	7968988	למאַי?
1502706	¡Hola!	7880748	שלום־עליכם!
539388	El cielo es azul.	7969083	דער הימל איז בלאָ.
7969507	¿Quién quiere aprender japonés?	7969524	ווער וויל זיך לערנען יאַפּאַניש?
4780456	Es todo lo que necesito.	7969561	מער פֿעלט מיר ניט.
5086515	Habla árabe.	7969735	זי רעדט אַראַביש.
5229494	Ella habla árabe.	7969735	זי רעדט אַראַביש.
2638402	Hablo árabe.	7969733	איך רעד אַראַביש.
435053	Él escribe árabe.	7969732	ער שרײַבט אַראַביש.
434987	Él lee árabe.	7969731	ער לײענט אַראַביש.
2481125	Tom habló en francés.	7969730	טאָם האָט גערעדט פֿראַנצײזיש.
2451695	Tom habla francés.	7969729	טאָם רעדט פֿראַנצײזיש.
2451711	Tom entiende francés.	7969728	טאָם פֿאַרשטײט פֿראַנצײזיש.
2346705	¿Quién habla francés?	7969726	װער רעדט פֿראַנצײזיש?
1134280	Nosotros estamos aprendiendo árabe.	7969734	מיר לערנען זיך אַראַביש.
1144621	Mi hermano no tiene ocupación ahora.	7971612	מײַן ברודער האָט איצט נישט קײן באַשעפֿטיקונג.
1144621	Mi hermano no tiene ocupación ahora.	7971614	מײַן ברודער האָט איצט נישט קײן טועכץ.
3190822	Ahora mi hermano no tiene trabajo.	7971614	מײַן ברודער האָט איצט נישט קײן טועכץ.
7978832	Boris Johnson es el Donald Trump británico.	7978844	באָריס דזשאָנסאָן איז דער בריטישער דאָנאַלד טראָמפּ.
3483107	¡Cuando la rana críe pelos!	7981337	ווען משיח וועט קומען!
4422361	A la mierda con todo.	7996102	אין דר'ערד אַרײַן מיט אַלץ.
477135	Sí.	8011474	יאָ.
483422	¡Vete a la mierda!	8075080	גיי קאַקן אויפֿן ים!
4444257	Esto no es una pipa.	8076585	דאָס איז ניט קיין פּיפּקע.
4444257	Esto no es una pipa.	8076587	דאָס איז נישט קיין פּיפּקע.
4444257	Esto no es una pipa.	8076594	דאָס איז נישט קיין ליולקע.
4444257	Esto no es una pipa.	8076593	דאָס איז ניט קיין ליולקע.
4444257	Esto no es una pipa.	8076605	דאָס איז נישט קיין פֿײַקע.
4444257	Esto no es una pipa.	8076604	דאָס איז ניט קיין פֿײַקע.
5069334	La propiedad es un robo.	7025288	אייגנטום איז גנבֿה.
1306106	Tom es un ladrón.	8082099	טאָם איז אַ גנבֿ.
1173686	¡Alto! ¡Ladrón!	8082529	האַלט! גנבֿ!
558509	Es un ladrón.	8082548	ער איז אַ גנבֿ.
2382823	No soy un ladrón.	8082560	איך בין ניט קײן גנבֿ.
2382823	No soy un ladrón.	8082561	איך בין נישט קײן גנבֿ.
1426315	El sol brillaba.	8082783	די זון האָט געשײַנט.
598225	El sol brilla.	1562088	די זון שײַנט.
1404653	El sol está brillando.	1562088	די זון שײַנט.
3309153	El Sol brilla para todos.	8082751	די זון שײַנט פֿאַר אַלע.
2228359	Sos un chorro.	8082551	דו ביסט אַ גנבֿ.
